Article_ID,Author_ID
1515,5703241358114490823
1515,4709292237588445666
1515,4055285475318136353
1515,5738359613127198962
1515,1977890699462233277
1515,-1584910887696735920
1516,1279941584031778356
1516,-6951618683802633871
1517,7559823845884636028
1517,6697670528923234799
1517,-3834492693314185134
1517,-4161767988459159562
1517,1977890699462233277
1517,4946970676512036763
1517,2787085843641415343
1518,-3189432729202982421
1518,-173352233261326402
1518,1713814596644816174
1519,-8003509571383377836
1519,-3392108917860186568
1519,-4805203942070514364
1519,8622509338996978042
1519,3071655816211464150
1520,1122886436923454741
1520,-1072469678076439816
1520,-4805203942070514364
1520,8622509338996978042
1520,3071655816211464150
1521,5432530908330807241
1521,2183703753605907756
1521,-3949379746987997975
1521,-1543643862647464901
1521,-963044152205338135
1521,-3452657813193908431
1521,7185255321019944894
1521,-4632549657636770256
1521,-652652543096803362
1521,-7764546785802682225
1521,1778557299284159936
1521,-7966657866209086151
1521,-2223939023967485060
1521,7739870372606986067
1522,-4564221708893209667
1522,1706541005986837962
1522,5416779087501914250
1522,-8083288905128729376
1523,159456950302092201
1523,-8927720065679385228
1523,-5272047584715581598
1523,219137229672105931
1524,-2990794366297922866
1524,-3568921479435521869
1524,5808432057559805243
1524,3853751987038624016
1524,4400106432230093652
1524,-4131855219883999933
1525,4710073762959734905
1525,-1185091187109443324
1525,-6067192338882194555
1525,945852420906682120
1525,-2818877314917105754
1526,-8422479487068382563
1526,1078157262798584611
1526,-2320669701850932628
1526,6102206319617388213
1527,-463815781838108535
1527,-3273542439893897871
1527,-7650722684312027438
1527,1977890699462233277
1527,-1584910887696735920
1528,7559823845884636028
1528,-7650722684312027438
1528,-3378124375853358293
1528,4541764368227610063
1528,4946970676512036763
1528,2787085843641415343
1529,8775987875775077444
1529,4778023942517823639
1529,-8120568328700457746
1529,2999193980365352923
1530,6570062364417462447
1530,-7910264515069040656
1530,5979635705668139170
1530,-1713975338182142624
1530,7411016460943375301
1530,1755545348675829841
1530,-1436933530984490693
1531,5545333696122583994
1531,37786565623559276
1531,-1988765312148443410
1531,-8698111985850472999
1531,-2525534105007797887
1532,775249782697486885
1532,916288022284379810
1532,4421574330864667859
1532,-5002632608799013574
1532,-5135636365081569489
1532,-1436933530984490693
1533,6041119572823288852
1533,4949607978783294894
1533,9155432289541163873
1533,7739870372606986067
1534,-1957351926078187522
1534,-247246565889765615
1534,6077855057683389955
1535,7905801820115379435
1535,-5476735032353491134
1535,6064088048290470058
1535,3583310199428204917
1536,5863523144331797122
1536,8201572429397075299
1536,5905382162175261531
1536,11081477677561404
1536,-3280556005939815346
1536,3071655816211464150
1537,7905801820115379435
1537,-5476735032353491134
1537,6064088048290470058
1537,3583310199428204917
1538,6951183555990645002
1538,-2903607437441367955
1538,7739870372606986067
1539,3604369828125376325
1539,9208118878340274994
1539,7608016708606913514
1540,-6920207575582138051
1540,-9201737241948559314
1540,-3105602059239942736
1540,-1163628142920799034
1540,-6108344070831363788
1541,-7687150329227373581
1541,1895760560396707939
1541,2428436610087845535
1541,6963376739997004336
1541,7739870372606986067
1542,-2061014626471708164
1542,-8984558296039344944
1542,302752243987203663
1543,-2266604150127694884
1543,7137682841425722040
1543,-4912818808971405470
1543,-4399587847119238865
1543,-4131855219883999933
1544,8272758808108333772
1544,-382730508391005696
1544,-4086285768235718187
1544,-6922861280407889823
1544,1605971163908844115
1544,6952419416249929894
1544,1960649572771171387
1544,-6236613187483115534
1544,6031589187277713598
1544,-8083288905128729376
1545,-3296065489746200122
1545,-5269805290193633225
1545,988651298379032219
1545,-6136999420498942763
1545,-7047730926755485360
1545,-4131855219883999933
1546,5600316519189800572
1546,8900474732612428035
1546,-5506665404524677534
1546,3228252061914857873
1546,8767524903693468705
1546,3071655816211464150
1547,-7803339995985102133
1547,-6853936993716674140
1547,709435697824437379
1547,2220173771867738800
1548,5432530908330807241
1548,7739870372606986067
1549,5229340104888053941
1549,275899269950949672
1549,3925682929959583374
1549,3853751987038624016
1549,-7323311852892517150
1549,-1396187654832468188
1549,8588443001247350947
1550,-3699346587234904430
1550,2051907074114896830
1550,1524656270411886508
1550,219137229672105931
1551,6221258281883459905
1551,-1270768042784440211
1551,3327434686912375632
1551,-3718191779596712048
1552,5432530908330807241
1552,4683546360285615330
1552,3708556392532241826
1552,-4131855219883999933
1553,8968168334731651585
1553,7739870372606986067
1554,-9084660562712877667
1554,6724352432269501316
1554,-8214759143501243817
1554,9013902880133447244
1554,-3446195796893168282
1554,3753557184519092697
1554,1347052242452638744
1554,2058845296595618643
1554,8578947210603953699
1554,62482718380004110
1554,-7696461518243068291
1554,6241604682265219891
1554,-8694467853741888139
1554,-5369607874260881354
1554,-7719090289229403298
1554,7757276826109003741
1554,5601746192327820213
1554,3543948603563086450
1554,5928209654328461111
1554,-6348620148309221471
1554,7139282584305445078
1554,3299516883430701468
1554,-910160200071748503
1554,2090797801206337494
1554,-8485428115542397938
1554,7295137533041424340
1554,-8064664439202423319
1554,1264102318245077880
1554,-5578479166433906934
1554,9207159811998396722
1554,-7458306144342072123
1554,-5342375078548599192
1554,-1379675556210825051
1554,-6292977785106566706
1554,-5307522027733585816
1554,456168200393977230
1554,3520999928149254628
1554,-6576216458304325463
1554,2995635848211302990
1554,-6563016468736043862
1554,2464967870178412588
1554,729041428601964774
1554,-5989375493923201681
1554,-5251741898423651219
1554,-5437387266932618983
1554,-5304084492477680125
1554,5753690388943278582
1554,7396061601214810907
1554,-3918929174106883856
1554,9152019773605563040
1554,814058795551398467
1554,-7024678363108411945
1554,-406133471649767343
1554,8171058218356324689
1554,3622950262008407485
1554,-5386783164937412403
1554,3125402394228366251
1554,-3484566658930315213
1554,7505588567797588713
1554,-1877595229909234399
1554,6986664757294364171
1554,-6862566713491416839
1554,1424684820833220893
1554,4361674825961449892
1554,5346357004877638165
1554,-6075583350161002901
1554,-4558880595206454856
1554,3339013513050959565
1554,9128144099885121422
1554,5710124300519412124
1554,597599729428859145
1554,-5557445713122667016
1554,5446012912797949224
1554,-7603813124877525441
1554,-4925828933975526102
1554,7680660327070821847
1554,-2344563275175370964
1554,1755537011500983180
1554,4840174864741717537
1554,7450585920875903954
1554,7546058404239941682
1554,1718359020699973874
1554,-7783092872893547574
1554,1468751708176694725
1554,-7388606838401412067
1554,-5145766053005043545
1554,8352192105055014456
1554,5523428284868212677
1554,4006320409187090459
1554,-216649739063432111
1554,5411758970369734507
1554,-7283363447545253928
1554,5020777378466731451
1554,-2056545639867246543
1554,5807897545863202396
1554,2350613020981100541
1554,6556989926358228326
1554,4407089783939937305
1554,1717899919565400947
1554,-4784432212135233177
1554,-1884395947340267620
1554,8087488028328110422
1554,4778023942517823639
1554,2470253440095139640
1554,-4565813529430200232
1554,-5261596742661478262
1554,-7414855585206173848
1554,-4401321454946826790
1554,-8325268196590726604
1554,-6988587574611331461
1554,-5790522780994853852
1554,1360443856119074587
1554,-509951597129551345
1554,146034608332258334
1554,8983216367375069281
1554,-5388724496743387723
1554,1541012957109086264
1554,8241002497827687293
1554,1501135151272772951
1554,-4544258086896926643
1554,-3627361860492482548
1554,-3750101420892853580
1554,-8971095560112739978
1554,-4659920101791907351
1554,7150203211292933461
1554,-1783736626954249996
1554,-7515127587012079143
1554,-7948661044453025902
1554,-5165772972121409979
1554,8678959536064988943
1554,-134446150909064317
1554,5437008290689329447
1554,1211980623114849879
1554,-5925629845025066803
1554,-2324297671813081021
1554,7142902222569854347
1554,4349176816512602958
1554,1528554719126745360
1554,5376116954762652604
1554,5061511334765070416
1554,8790773143962277626
1554,554998740724029447
1554,-8013592144014001862
1554,8649330802609151450
1554,-4078153759865695165
1554,-3937972243589273239
1554,2835661802835253514
1554,3248987179286140722
1554,-3252389172029688805
1554,3128194332134532118
1554,1942641567937737641
1554,-3328714338786447669
1554,3076104298926505534
1554,4285232180942900806
1554,-6781228804228704743
1554,5764062889335402776
1554,1330076176550165463
1554,6032192962365065520
1554,5762844435164399860
1554,3057780458142609942
1554,-7546746679255949750
1554,-912646482712354419
1554,-5679113680566782066
1554,2634642458601644688
1554,6842190255172556850
1554,5280698511143364639
1554,5809863291826664368
1554,3699877907512337533
1554,5777820049686985653
1554,-3140318143738266697
1554,4646272731366319274
1554,-365469686666729330
1554,9173932587757437064
1554,8135755896828166685
1554,-2938266852234856404
1554,2327925217594226256
1554,-5321264385463322135
1554,5068164535221062081
1554,3289259192829072266
1554,-650205445068071685
1554,7365620408062854851
1554,-5411244930151685056
1554,-3979886481008019499
1554,-5155512792927099039
1554,-5544588505394772738
1554,3273207842218284914
1554,7536266505669859149
1554,-7326007356631892699
1554,7099344791525299814
1554,8974046007451754220
1554,-751087505991345461
1554,8959457320002110788
1554,-8564805266939780339
1554,-8394116369373769203
1554,5076853518450571433
1554,-3641257775762583411
1554,-6130317171683943541
1554,-6000042184430244668
1554,6463238941155465075
1554,-3278623049084424860
1554,1047457705700312301
1554,1489325980512493250
1554,-8291047572673393169
1554,-7548096326336978495
1554,-3781578677269550534
1554,2805604019902392570
1554,5874482987631028162
1554,-7785390681436451372
1554,-672775906952396808
1554,2876374496460317376
1554,4747554331469608794
1554,-2047532756683340562
1554,6674780868568760571
1554,5395841611225707291
1554,8061633777658644493
1554,6055956863546767244
1554,3261531664921970549
1554,-1655703147065708635
1554,931451953356972351
1554,-3986037740393970747
1554,3912481646845903388
1554,4482310528271998337
1554,3058812864914725254
1554,-7649770874242780115
1554,-4109348784083478948
1554,-3496415265995155837
1554,-3917721108194950239
1554,7931656984501331304
1554,9150009173162583279
1554,1188226163687764451
1554,6085413915916539202
1554,2443712353508185923
1554,5015912809745697475
1554,-4082937076614128327
1554,594807452416157981
1554,-8051393902591133065
1554,-4629153810370003824
1554,-7485597023680435974
1554,6321771514919800959
1554,-4163701543488355966
1554,-4517971021001891902
1554,4392851805731741595
1554,1366546150552603981
1554,-2744820828929674205
1554,6574861829717947103
1554,5154207059446732494
1554,-3480357267642499503
1554,-7788615640339903410
1554,-4878018338273349762
1554,9139173366462690352
1554,-860290034211948578
1554,-70055193457803041
1554,8701531922901504460
1554,9012894842047563389
1554,-8632046312583910722
1554,-518415258855676278
1554,-808863338094091631
1554,-6261348036804983932
1554,-9094713018702663742
1554,-1780067248806391777
1554,4142427744821526894
1554,199977902333716569
1554,-4118640603196468844
1554,-607358457240567030
1554,-8087584566330599476
1554,-8256638362212794295
1554,1511297929764047798
1554,-7087403179967206677
1554,7870041811457575037
1554,4812904874736877686
1554,-8058626192186398261
1554,7571221808097260217
1554,-4840934016832549368
1554,1951160913740936944
1554,-7309679268732033324
1554,-1163614591737977737
1554,3306431761936420798
1554,5072647917172818100
1554,-707353224556477204
1554,4947754270631904642
1554,5105616798836291415
1554,-2793887651993425502
1554,-9015443908234532669
1554,8724501371395476596
1554,7876317088448899444
1554,-2431103435037787720
1554,-3414224961221537667
1554,-9139036389286855000
1554,-5028089485082045450
1554,-2949325588470527195
1554,330801444561880648
1554,-6552290856591196909
1554,489252454929471145
1554,5454064816785413277
1554,-739584097203667726
1554,7924212544962564918
1554,8184967594725318950
1554,4104515888903776445
1554,6870546859169759644
1554,8891720823998638634
1554,4457412955382596371
1554,-7479355142779275354
1554,728536120493917592
1554,-1759957346439994965
1554,-8295585768964076152
1554,-3187207548643474917
1554,-1474654010393807897
1554,7093833175132046562
1554,459559616946419873
1554,8101523721162620613
1554,3699612379226611705
1554,3786471834211063186
1554,7529142717789592013
1554,38867015702916090
1554,-716440942962130922
1554,-758051488395325580
1554,5101632704345942696
1554,5688786128876934832
1554,-8251207183980740890
1554,6707755886010886255
1554,2914513349547012871
1554,3855197490030162069
1554,-8330687515147016810
1554,4136275094901039936
1554,6995765829721513454
1554,610044741741096940
1554,-5111158695639440005
1554,6367413198295769150
1554,8127897139268487902
1554,-844271414000947318
1554,-8305757256276098982
1554,1923184342570649450
1554,2081190592397478948
1554,5621202174302237749
1554,-4038255611839139708
1554,6202342878852552761
1554,8079065154318835839
1554,-724493811582938005
1554,-8036732534284959915
1554,-1653809155063864022
1554,2486805391310253654
1554,-5276100387112616229
1554,-3901291156853401634
1554,-935849879525349443
1554,332237298335872664
1554,-5666619394714241295
1554,-4275186132156971117
1554,-6719317057543897575
1554,5311507942159617368
1554,7409535165331566555
1554,8761006733820400965
1554,241151602710240030
1554,3344913161209219579
1554,511918861674000542
1554,-7858805881202253258
1554,6564196051591903948
1554,-6019261637377650039
1554,-6247138659937493171
1554,7530707252845467581
1554,-78830332040532652
1554,-4441056329167674720
1554,102111555092018269
1554,3114572594889690326
1554,-3901247699916958170
1554,-6900980501674852165
1554,6653035191857223547
1554,2438886184094503212
1554,-7552933303245867880
1554,-3616311260819906792
1554,-6744498471449550105
1554,-431209366089964710
1554,1468886500891064156
1554,240180232831446803
1554,5390129599377688162
1554,7511160481932918074
1554,5371515944554842729
1554,-1976424787061778507
1554,1360009449479305443
1554,8030730172928997579
1554,-2121487313316588013
1554,9063705873464199824
1554,-864404792712756952
1554,3265740202902398142
1554,346263446143509636
1554,-9059839249721844525
1554,-1382186860398212645
1554,-8438260319651219305
1554,6395134009178481318
1554,2183852208601161119
1554,5650686080144347469
1554,-3069766719374623541
1554,-6961682317223892427
1554,5291373924930504027
1554,-6716445899843986616
1554,-3986442865968255087
1554,-1983562662265250259
1554,4969156480123286996
1554,-1894900027539206940
1554,-1267841566698816433
1554,-6577502711041925510
1554,-4414265549075486852
1554,-8619766380645004468
1554,-6705359624597863436
1554,-2144007866417895846
1554,7621455412613958509
1554,-8813745775677950195
1554,-7460179131059363663
1554,7310364242634873442
1554,-9028200825910077049
1554,2096501355029451760
1554,-5250500644270575503
1554,1876108171407512374
1554,-5836124319195173137
1554,600881577277492520
1554,-7564842221502904413
1554,1501794253252604819
1554,-2773857282456621302
1554,7355755505730452152
1554,-7777524552574083386
1554,-7468323491724824836
1554,3115405408003063105
1554,-95707623385355829
1554,-7194205276066397713
1554,5538539445846687875
1554,-719611661011671525
1554,-7927040090411933090
1554,-6148767395151515650
1554,-5091443489050842041
1554,-3195468536945074318
1554,5966834981755962359
1554,9168990676312469919
1554,1682754019887197828
1554,-5803736909841257307
1554,6157441023249444472
1554,-8638938802789771979
1554,3362453041620387323
1554,205560526645309132
1554,8805871966295101015
1554,5062921577272460196
1554,-1891848792107567488
1554,-6011437287170170455
1554,-3489926604986456749
1554,1645581351604441924
1554,2063964434765397458
1554,4640805246560576696
1554,7308279920556853231
1554,6060525833316678925
1554,9145477143079731009
1554,-5007459951950676325
1554,8443214560399116093
1554,31527095077680312
1554,5777206547608159980
1554,2485853582942023444
1554,9039806647698068125
1554,3530142117577327752
1554,-9103147598301549296
1554,6531994812524448817
1554,-6622071447313958053
1554,-7430494858208116187
1554,5238047948777488001
1554,7937846267498258740
1554,2669674684755055454
1554,502059202839150354
1554,258592188469626083
1554,-5160139025746360350
1554,-5568878329392049105
1554,32117220640047405
1554,8961563951601455439
1554,-5648463640661691251
1554,-539927730480590139
1554,5407140817735376077
1554,509833953573659617
1554,2524039600322492006
1554,-3400053331298522127
1554,2505859177574242779
1554,6483494480513258498
1554,-5044850057072197096
1554,-957787885872436663
1554,1003208011957350235
1554,6583435995856415579
1554,-778492196930163402
1554,-2590861562670892872
1554,-2126534584357622684
1554,-6216434837048499768
1554,1298017036102608477
1554,5844739896768536790
1554,5396659948518680745
1554,-8707259626491029692
1554,-4707405505518784663
1554,8096197998589089745
1554,-8670730825077176045
1554,2842118524152829546
1554,8940302316724898313
1554,554713346303531011
1554,1568242637726966192
1554,-3851693116928660504
1554,-8509562768674657584
1554,1452338043312726503
1554,6338737440084371599
1554,3193816619733980215
1554,8722978366779891894
1554,2734909999347653122
1554,-1132370122649002173
1554,4059922507843865915
1554,7592676690712232397
1554,7784324861711153536
1554,2076202021702198782
1554,-5519560671745445314
1554,3418490806196392290
1554,9117717978389666819
1554,-5220108172641581863
1554,-2009958472073547731
1554,-8276817699137179883
1554,5552017889658956342
1554,6120070551849233564
1554,1756568925086224181
1554,-4662804114913416812
1554,6448308030199357790
1554,-3272228890987449289
1554,-407942013413771533
1554,7681508085905528768
1554,-5288595220608568899
1554,4986872559185311304
1554,3544845906834782225
1554,-438831569469943383
1554,-77615091592350746
1554,7532783541437219267
1554,7986360569160725831
1554,7579776689802612771
1555,8272758808108333772
1555,3756806644919388676
1555,-5856358206577474198
1555,1268800627550821927
1555,2149226487245351091
1555,-3003620143564213936
1555,8252374725065436389
1555,1790403604303838095
1555,-6412537891707681458
1555,-4555401272672305606
1555,-9200330514440033361
1555,-7892044689342555258
1555,-2274425324304181153
1555,-1106043401679255986
1556,5920710445711457949
1556,-4783505658043447084
1556,-781165196472783857
1556,3583310199428204917
1557,-975112409370561569
1557,-4733765656038132582
1557,-3897118793629324555
1557,-3325627471929514680
1557,-2649984532277129543
1557,5584064132798424707
1557,3583310199428204917
1558,-5471364396709631725
1558,5412438644935177005
1558,-5476735032353491134
1558,6064088048290470058
1558,3583310199428204917
1559,6041119572823288852
1559,-7394848424258833941
1559,9155432289541163873
1559,5703241358114490823
1559,219137229672105931
1560,-9018494619435784058
1560,7517305154312173983
1560,4391737137518658819
1560,5825897991734362188
1560,6963376739997004336
1560,7739870372606986067
1561,2288589214568691951
1561,-61899393999201907
1561,931697297421647115
1562,-2496130929282007112
1562,3071655816211464150
1563,6951183555990645002
1563,1998397317151669943
1563,4129260440887313315
1563,-2525534105007797887
1564,-8955745519582191254
1564,5409418907840734859
1564,4914971947710323011
1564,-2941042879941508786
1564,-4131855219883999933
1565,2014949108150903107
1565,-3354382511824005597
1565,1148231612943156102
1565,6989458683186622128
1565,7739870372606986067
1566,-462197124275711581
1566,7401249225873551060
1566,-7901780277795725068
1567,-4542616538178724528
1567,-1379616753105809480
1567,-1106043401679255986
1568,-4154606962182412777
1568,-4399587847119238865
1568,3746446114906913310
1568,-7901780277795725068
1569,1022745150448246710
1569,6764408093258056866
1569,8068244863318592844
1569,7638273275894008004
1569,-1106043401679255986
1570,5769310139507411559
1570,5370431557602986458
1570,-2867674593473845072
1570,7254635369723669029
1570,-7901780277795725068
1571,-4542616538178724528
1571,-4475551100748028125
1571,-8357239954248922283
1571,6656273885281685136
1571,-6512934805509141383
1571,-8083288905128729376
1572,3550364341319607452
1572,1113087976730396523
1572,1261371604439929379
1572,-7526221284206604109
1572,-3129743967575720354
1572,-6775080879646859332
1572,552774781192296357
1572,-3836998496477489991
1572,4094264815587795749
1572,-4495484888160155006
1572,-4373181182028861411
1573,7481062634719372111
1573,-5113179932186449233
1573,-2296115111802954111
1573,7834188626190910842
1574,2945092068904601530
1574,-4994376208697009575
1574,9125243417084558599
1574,4607275156230138109
1574,1219640283588286344
1574,319578140340980185
1575,2795806081709626397
1575,-7217434395177507149
1575,-7777511516859156353
1575,8576398572103662006
1575,-7826267722052596898
1575,40088274228801326
1575,4105304610149069569
1575,-2097042483166292336
1575,8462649384716245293
1575,-706394211282752662
1575,-7589067401001878378
1575,5832990024680498995
1576,4710073762959734905
1576,7068125206734476304
1576,8317678328656155711
1576,5895626580773224188
1577,-6692204694755406577
1577,2507559243019830400
1577,-237774646164174208
1577,-7078090805506553999
1577,-7862860240815106663
1577,-6029199328131832168
1578,3336363840472263167
1578,3375225577678258916
1578,3707821529740201908
1578,3708556392532241826
1578,-4821932501474725812
1579,-5474921300808763986
1579,-1091986635826569084
1579,-7441207689258638467
1579,1451330809210323576
1579,-7901780277795725068
1580,5130418114468192459
1580,8073581137450872882
1580,-4423135083832655563
1580,-6426278074973622705
1580,-6452307859566091256
1581,8268730037932747915
1581,-1581809369671349394
1581,1360607386029767034
1581,8728078897180743791
1581,5832990024680498995
1582,3782471746122312805
1582,-6546902829426963919
1582,-5581984472291100371
1582,5329389376399196884
1582,-5590812625651265726
1582,1360607386029767034
1582,8588443001247350947
1583,1917121213487917507
1583,-6234707282598974313
1583,5446074447760416370
1583,-8127334587054048016
1583,-4918887371792332010
1583,-4523369336376555076
1583,6057913598913635729
1584,332108021515948173
1584,-510924349241897186
1584,8244105901931769502
1584,-4888801423678975732
1584,8588443001247350947
1585,2215889332381243219
1585,-7149480709886093392
1585,7739870372606986067
1586,-2061402553743406273
1586,8435691466642191952
1586,-4795977707430667861
1586,5963396005794437112
1586,8047662734254684181
1586,5703241358114490823
1586,219137229672105931
1587,6996003792942914655
1587,-4896362804240789317
1587,7105056576674984844
1587,4352400778035659321
1587,-4892219102094863893
1587,9026928742898894463
1587,-641255877070721460
1587,-8797885403612224513
1588,4531760960882291992
1588,7963323707219092428
1588,-4061559168634314635
1588,1881058242224806689
1588,219137229672105931
1589,-4109079734535524583
1589,-2692011237071886549
1589,-4061559168634314635
1589,-8452606926146665051
1589,-1987068413711047394
1589,219137229672105931
1590,-1009596005909209278
1590,5433419109776782291
1590,7752047359485592911
1590,-1077439304593842942
1590,8591221840428119258
1590,-5736811397178295257
1590,1360607386029767034
1590,8588443001247350947
1591,-2061402553743406273
1591,8391273223733897339
1591,-6239664333294300351
1591,-7901780277795725068
1592,-2671106345828230293
1592,5548944546245497945
1592,-6426278074973622705
1592,-6452307859566091256
1593,6223623135780998738
1593,1891786333518374946
1593,219137229672105931
1594,4531760960882291992
1594,7963323707219092428
1594,-4061559168634314635
1594,1881058242224806689
1594,219137229672105931
1595,5432530908330807241
1595,491050683669173764
1595,-3158906559372727894
1596,6083901178607094469
1596,-6775080879646859332
1596,8505280594996739752
1596,-1436933530984490693
1597,6842410671170369520
1597,4065852073572660778
1597,890052088675910327
1597,-1704657408041840510
1597,-6969824894049876229
1597,7958445505473702137
1597,7714376064374088085
1598,3253805862089059746
1598,-2497829741178299026
1598,-4125440869516734976
1598,-8098644660507064239
1598,-8083288905128729376
1599,-8672822852984629263
1599,-2512413703909873274
1599,6617134447525740658
1599,7579776689802612771
1600,1279941584031778356
1600,-6951618683802633871
1601,-2496130929282007112
1601,783542419414434142
1602,-870878513793356770
1602,-8083288905128729376
1603,-2061402553743406273
1603,5754767695259321939
1603,-4061559168634314635
1603,1881058242224806689
1603,219137229672105931
1604,-1892164969212744442
1604,4400106432230093652
1604,-6913383728959320151
1604,-5160970978396078153
1604,8848911516817797200
1605,8008898969243268301
1605,1240562018293422190
1605,3940468966475750483
1605,-4440173230426188972
1605,-2169246004283438138
1605,-338593862301397857
1605,-6813234851740706775
1605,414136610825453265
1605,5561674873513357207
1605,2353170379707310423
1605,-3742384864715583808
1605,5090600283978948574
1605,-492485096728561953
1605,-5128644620996443951
1605,376088735954106446
1605,639834123338689421
1605,8238281970881202819
1605,304771170912826301
1605,-6979695426693481897
1605,-485565094130951271
1605,7739870372606986067
1606,7216773325385597349
1606,595111421468315033
1606,5964965379471055762
1606,-43252504577095781
1606,5163586675122512858
1606,-4131855219883999933
1607,-6041260625943862859
1607,-3236316879432569671
1607,-7184504693850814733
1607,5163586675122512858
1607,6801736297979797068
1607,-1409295011729795869
1607,8300673961948672831
1608,-3427447547498242841
1608,-7841670939880021486
1608,-5743855188681523251
1608,-7901780277795725068
1609,4090923827809023129
1609,8239552228727198357
1609,4576164412217254212
1609,-7368477741127463132
1609,-8745040512790925317
1609,3479652033891649897
1609,-2223118349410890500
1609,8146208919961655152
1609,9046439705983600436
1609,3150172922814011728
1609,-778174191486857386
1609,-3996483428973528587
1609,2506276272320008184
1609,3887462381550414220
1609,7310838652110244856
1609,-1932411768360947471
1609,-2869671447989761058
1609,-4697134689359953201
1609,-6816931758823028853
1609,8989651490440389283
1609,-2036855840556860838
1609,37710868900503795
1609,-619248703087081260
1609,587380782620663628
1609,-1399838470347039555
1609,-970477605723830867
1610,626851418101521495
1610,-4297110011096192883
1610,4651125173424452665
1610,1468042866533431431
1610,-5435995876571058939
1610,5665983080248187396
1610,219137229672105931
1611,-4154606962182412777
1611,2380620000324554813
1611,-7504898205099566417
1611,-6084834538894154354
1611,-5842964416160492912
1611,3758117329008063565
1611,6697670528923234799
1611,-6178664998650471473
1611,-3507386768139866058
1611,1831767128711593988
1611,-5515388794986708574
1611,-9127846082036380541
1611,2186850715741041079
1611,5504279999603032145
1611,-1095974833506423704
1612,-1460379026025285114
1612,1261371604439929379
1612,-5059770091754932648
1612,-1131621908183403656
1612,5825897991734362188
1612,-9159163204711476880
1612,5383437369016914526
1612,7739870372606986067
1613,-6865671233497060352
1613,-7260127240423139129
1613,5825897991734362188
1613,-9159163204711476880
1613,5383437369016914526
1613,7739870372606986067
1614,-9174624125939452986
1614,-3834492693314185134
1614,5703241358114490823
1614,-7650722684312027438
1614,-7193634962164559913
1614,2787085843641415343
1615,6898493731280902447
1615,-7823837248349118374
1615,5778992964387710578
1615,-1168471425300879275
1615,7739870372606986067
1616,3719946554494350026
1616,-5776274017714160802
1616,-3085662727589477846
1616,-1496834690890747572
1616,7739870372606986067
1617,-3699346587234904430
1617,-2513925870430448463
1617,-1496834690890747572
1617,-1095974833506423704
1618,-2012335950732683742
1618,-8470579687750509159
1618,5188108310410076317
1618,4702804547172932116
1618,-4131855219883999933
1619,4321081388196372095
1619,6158732504869789569
1619,2692751880051040222
1619,7256986567606444466
1619,5794118130205932646
1619,-7514919715475278294
1619,-9213490281590969145
1619,2388946559859473461
1619,4890760078015037415
1619,4995084404827737401
1619,1204539741560348894
1619,-8909473224542858275
1619,3019643226718834907
1619,-9058207347264135516
1619,-242171345225008601
1619,733431065943593118
1619,3399649112889113365
1619,402521375469705110
1619,5242120992713123462
1619,-8362796578990641525
1619,4420919390716686492
1619,-5023644725975515145
1619,-2319682786767874131
1619,9109282265040181670
1620,7632402733335387170
1620,4787155291368525033
1620,-728425076940795849
1620,237126329030050476
1620,8825467430257907273
1620,6102206319617388213
1621,6842410671170369520
1621,-9059717025873815205
1621,-5749273553615913381
1622,-9002761181440805493
1622,-3833277688125655489
1622,8190915176987567503
1622,-6199901854662308238
1622,-1584910887696735920
1623,-985348250904178217
1623,-3993501960251196127
1623,-8372787899111818831
1623,7785352021177541080
1623,5832990024680498995
1624,-2496130929282007112
1624,-7289307219016088156
1624,8325389830670517360
1625,8530633552661403074
1625,-8270374687535334759
1625,-2696424910223534418
1625,4278881327472415775
1625,219137229672105931
1626,7049745205154135031
1626,1035956296854671156
1626,5994920521273672013
1626,7739870372606986067
1627,6295049140536793015
1627,-7442017815674653441
1628,3727187051542357711
1628,-4553234064022567386
1629,-870878513793356770
1629,-8057451462033261537
1629,5620693090190851443
1629,219137229672105931
1630,8968168334731651585
1630,7739870372606986067
1631,8642304267321402051
1631,6471937002828907537
1632,-7176841416285262374
1632,-6438336564044426348
1632,5832990024680498995
1633,-546575261948451823
1633,-7634671273733428778
1633,-1929590442866993046
1633,2811758648547243557
1634,-4542616538178724528
1634,-7905589719031815733
1634,-3273954256634817710
1634,7881220944085626241
1634,219137229672105931
1635,-4507058214864378956
1635,7881220944085626241
1635,-7905589719031815733
1635,1713814596644816174
1636,-4507058214864378956
1636,7881220944085626241
1636,-7905589719031815733
1636,1713814596644816174
1637,-5122008314082556556
1637,-8047889698348741789
1637,-7997408596092154208
1637,-1298039793020405576
1637,4150454864885897164
1637,8402655888820063216
1637,-4553234064022567386
1638,6293297339980166769
1638,8907157330443141090
1638,8554850580890793766
1638,-7581820669754369268
1638,4041674978464110455
1638,-4131855219883999933
1639,-5547495426765346359
1639,-4267301322842022994
1639,-6109608062309796640
1639,6732455955886982095
1639,-2827257952140999610
1640,5231782067287312197
1640,-2809781067121603875
1640,6263873169917296756
1640,5504279999603032145
1640,-1095974833506423704
1641,8133296026991372808
1641,-1163628142920799034
1641,1240562018293422190
1641,-5937116706474241171
1641,8117602899721850236
1641,-4477515994420321730
1641,4329633577963422480
1641,8136907167816414259
1641,5114563648048857592
1641,1891818495618335808
1641,2787085843641415343
1642,2446556471460191306
1642,8514946907381922918
1642,302752243987203663
1643,-4154606962182412777
